index_code,名称,trade_year,trade_week,trade_date,total_mv,total_earnings,total_earnings_ttm,total_book_value,pe,pb,pe_ttm,ts_code,close,open,high,low,vol,amount
000126.SH,消费50,2023,23,20230609,539415843.1899999,20451408.754325293,20552910.95323252,141087375.53620398,26.37548589780732,3.823275053065128,26.245228445616444,000126.SH,8790.58,8984.4,8984.4,8725.25,2144680900.0,99038495270.0
000126.SH,消费50,2023,24,20230616,575610177.22,20451411.3993009,20552928.1483662,139515426.26224798,28.14525442677645,4.125781590187899,28.006237022035062,000126.SH,9293.71,8780.33,9318.8,8764.7,5192223700.0,155882786265.0
000126.SH,消费50,2023,25,20230621,558572234.97,20451412.09427489,20552912.25555325,139453843.2405907,27.312159786089545,4.005427329860902,27.177279211080066,000126.SH,9039.68,9278.0,9327.12,9039.68,2543230900.0,75627549232.0
000688.SH,科创50,2020,32,20200807,119154181.81,1372816.9330447153,1369510.3217967143,14061167.893153863,86.79539051556769,8.473988982665807,87.00495345933352,000688.SH,1526.8,1533.23,1628.14,1492.25,3900388800.0,274156670943.0
000688.SH,科创50,2020,33,20200814,115258838.05,1372818.1363799835,1378517.9534496795,14091678.71470542,83.95783461451693,8.179212738488086,83.61069056922321,000688.SH,1484.04,1520.1,1555.68,1422.73,2738394600.0,192850584452.0
000688.SH,科创50,2020,34,20200821,112940830.92999999,1372817.057869884,1391008.217550695,14199129.66016398,82.26939655400506,7.95406715996533,81.1935037514499,000688.SH,1447.71,1486.81,1517.89,1438.46,3483993200.0,186579345322.0
000688.SH,科创50,2020,35,20200828,110640419.3,1372818.1373618008,1399826.8139653332,14349936.064458217,80.59364622951594,7.710168101308348,79.03864835006655,000688.SH,1413.64,1453.49,1462.9,1377.21,2913094700.0,159883171264.0
000688.SH,科创50,2020,36,20200904,108835649.28,1372817.5429580854,1376794.7495285268,14494482.52820724,79.2790344487337,7.508764046470682,79.05001767131228,000688.SH,1390.28,1417.66,1441.46,1371.16,2504206400.0,145333206299.0
000688.SH,科创50,2020,37,20200911,103032084.88,1372816.761876932,1376794.5080487316,14494502.021051073,75.0515930029389,7.108356308506595,74.83475876586891,000688.SH,1312.51,1387.49,1394.9,1272.84,2569513800.0,136808117196.0
000688.SH,科创50,2020,38,20200918,109700399.76,1372817.0155612936,1376794.0915297242,14494657.227097558,79.9089744055566,7.568333492903623,79.67814536312719,000688.SH,1403.9,1334.98,1403.92,1334.82,2739890200.0,134519681055.0
000688.SH,科创50,2020,39,20200925,105715369.26,1372817.4890885055,1376793.5262302426,14494458.019712921,77.00613526579609,7.293502738510385,76.7837495208567,000688.SH,1364.02,1407.07,1440.64,1360.55,2580950900.0,130568374734.0
000688.SH,科创50,2020,40,20200930,110064550.5,1372816.2464589237,1376794.1664562873,14494471.285414055,80.17427735423676,7.59355400639961,79.94263280712013,000688.SH,1418.8,1367.46,1431.88,1335.99,1280190600.0,64052241100.0
000688.SH,科创50,2020,41,20201009,121933270.8,1408877.9242715444,1402468.6763841172,15388636.718195098,86.54637048347902,7.923591480707936,86.94188530069111,000688.SH,1465.96,1446.52,1467.98,1446.52,492101500.0,24754719794.0
000688.SH,科创50,2020,42,20201016,119384177.10000001,1408878.5597180082,1403721.2959222123,15394620.787158903,84.73702454801723,7.754928084982891,85.04834787846356,000688.SH,1438.53,1475.26,1498.83,1429.08,2466479700.0,138190881087.0
000688.SH,科创50,2020,43,20201023,111086599.60000001,1408879.4879748002,1416555.5441528421,15435622.263015548,78.84748166763498,7.196768468879195,78.42022154269588,000688.SH,1336.53,1444.84,1446.49,1336.37,1884342100.0,116265112604.0
000688.SH,科创50,2020,44,20201030,116301416.73,1408878.7013983664,1557533.906601092,15863101.618778387,82.54892107785174,7.331568537159528,74.67023108588194,000688.SH,1393.91,1332.68,1430.12,1313.45,2112389900.0,124050220529.0
000688.SH,科创50,2020,45,20201106,120193203.75999999,1408878.178407722,1558383.7022876032,15847363.775608465,85.3112821264925,7.584428896937158,77.12683569750145,000688.SH,1441.47,1402.08,1479.47,1370.9,2370140900.0,135355654705.0
000688.SH,科创50,2020,46,20201113,119774787.11,1408877.9639359321,1558382.5448289472,15847413.414208272,85.01430938375205,7.558002304818642,76.85839879780407,000688.SH,1436.89,1446.47,1491.52,1393.73,2760453400.0,158951522316.0
000688.SH,科创50,2020,47,20201120,119363261.89,1408879.419362649,1558382.2025866471,15847543.102367695,84.72212756432891,7.531972692484211,76.59434360317864,000688.SH,1430.72,1520.27,1520.27,1408.22,2379554800.0,125681149039.0
000688.SH,科创50,2020,48,20201127,116197712.7,1408879.2106293,1558382.2094128956,15849795.748229014,82.47528377404214,7.331180448365299,74.5630385140089,000688.SH,1387.77,1429.39,1429.39,1380.13,2178454600.0,122468287080.0
000688.SH,科创50,2020,49,20201204,118929235.03999999,1408878.2970171133,1558382.6894104627,15849736.103277244,84.41412951835356,7.5035467004027305,76.3158085931967,000688.SH,1404.87,1392.95,1419.11,1380.22,2241741100.0,126086264414.0
000688.SH,科创50,2020,50,20201211,118156446.94,1408879.3585464337,1558381.964949061,15849826.697343858,83.86555330181297,7.454746931699945,75.81995274429539,000688.SH,1362.96,1410.5,1417.78,1345.32,2553072200.0,143473287221.0
000688.SH,科创50,2020,51,20201218,120366186.16,1408878.7113454451,1558381.9263586847,15849729.156606127,85.43403004865706,7.594210914943722,77.23792487843313,000688.SH,1361.11,1361.61,1381.48,1339.9,2431995400.0,141479958066.0
000688.SH,科创50,2020,52,20201225,120336788.34,1408879.5909698901,1558382.9363898444,15849730.71764358,85.41311061022516,7.592355383428924,77.21901050763084,000688.SH,1349.79,1359.69,1390.99,1340.79,2631658600.0,147283722041.0
000688.SH,科创50,2020,53,20201231,124810937.25,1408878.007135737,1558381.7805541668,15882989.715775842,88.58888890156067,7.8581513608883755,80.0900901225993,000688.SH,1393.03,1345.3,1394.74,1335.21,2068958600.0,123883817689.0
000688.SH,科创50,2021,1,20210108,194048900.22,1685410.908480022,2129674.1450227806,27978101.946538642,115.13447506697453,6.935742123993765,91.11670941468104,000688.SH,1378.74,1398.96,1434.19,1366.18,3008209000.0,190538458214.0
000688.SH,科创50,2021,2,20210115,202703691.8,1685409.5121647385,2128545.428612186,27977469.21751924,120.26969726760802,7.245247603491912,95.23108554566441,000688.SH,1447.58,1385.35,1478.75,1378.12,2958127000.0,177463530656.0
000688.SH,科创50,2021,3,20210122,208005584.31,1685409.4906502925,2128545.4992110785,27977293.614278547,123.41545806161555,7.4348000624278345,97.72193471414867,000688.SH,1486.31,1443.82,1496.37,1437.02,2800442600.0,182459560234.0
000688.SH,科创50,2021,4,20210129,199126477.67,1685408.7809681236,2128545.158714251,27987192.329858087,118.14728860948429,7.114914398096384,93.5505064831617,000688.SH,1421.96,1481.74,1513.73,1400.67,2460689700.0,165651482775.0
000688.SH,科创50,2021,5,20210205,192084753.93,1685411.1166577565,2148472.5550999884,28034751.40777928,113.96907972869695,6.851666031777224,89.40526304328822,000688.SH,1368.8,1419.18,1443.98,1367.71,2324706800.0,140397120767.0
000688.SH,科创50,2021,6,20210210,202222912.55,1685410.2303818832,2241268.941111134,28091150.123156503,119.98438653370461,7.198812140600135,90.22697314037902,000688.SH,1437.02,1371.75,1440.21,1367.33,1175938100.0,77109483348.0
000688.SH,科创50,2021,7,20210219,202448774.43,1685411.192176993,2242927.544976024,28099362.151135888,120.11832801970613,7.204746262249808,90.26095153339611,000688.SH,1427.91,1457.8,1465.68,1404.15,913787200.0,57451153806.0
000688.SH,科创50,2021,8,20210226,187578878.62,1679965.600226587,2369020.9590583364,28769474.80402092,111.6563806989263,6.52006614294479,79.17991518933663,000688.SH,1325.59,1431.56,1436.8,1319.65,2396724700.0,138200375636.0
000688.SH,科创50,2021,9,20210305,189253657.58,1679965.024850511,2383344.1715254085,28926340.420939315,112.65333193281238,6.542606317493322,79.40676795280987,000688.SH,1329.84,1339.99,1373.66,1305.92,2378509400.0,137241069055.0
000688.SH,科创50,2021,10,20210312,181753887.27,1705422.2575998486,2383334.269816765,28926298.807080656,106.57412641359217,6.2833440421181646,76.2603423161341,000688.SH,1261.32,1337.02,1340.42,1227.18,2124551200.0,122503120432.0
000688.SH,科创50,2021,11,20210319,176974799.32,1705420.5099906619,2383334.1541955294,28926338.94956331,103.77194262837206,6.118119532118381,74.255134979063,000688.SH,1231.29,1254.68,1254.68,1212.34,1749863200.0,92748983597.0
000688.SH,科创50,2021,12,20210326,180394434.91,1768954.8076470336,2383290.19587585,28926402.091815487,101.97797825595711,6.236324667596365,75.69134267499713,000688.SH,1256.66,1229.47,1258.16,1212.38,1866336100.0,91102990337.0
000688.SH,科创50,2021,13,20210402,212299146.21,2148820.331920259,2441419.014344507,32239305.95821411,98.7979976996412,6.585102870550761,86.9572756510213,000688.SH,1299.92,1262.29,1302.62,1236.26,2019847700.0,103169954109.0
000688.SH,科创50,2021,14,20210409,206854589.2,2157675.2465642733,2440012.364517854,32237951.338028215,95.86919511144244,6.416493003263275,84.77604138734534,000688.SH,1271.44,1304.64,1309.95,1269.92,1740613300.0,86877117588.0
000688.SH,科创50,2021,15,20210416,205796496.99,2172244.8818782535,2450180.7953013517,32256834.96321904,94.73908706464806,6.379934585171178,83.99237206684937,000688.SH,1274.7,1269.02,1280.08,1239.46,1996062800.0,98724128768.0
000688.SH,科创50,2021,16,20210423,211187564.32999998,2178597.9615203836,2461018.178817301,32261802.125848018,96.93737351274211,6.54605602954825,85.81308587955698,000688.SH,1311.83,1273.08,1318.3,1268.99,2880570100.0,142070465961.0
000688.SH,科创50,2021,17,20210430,213953013.55,2442346.1596589535,2698098.2513834108,33141201.570772942,87.60142893908052,6.455801341212809,79.29771031885096,000688.SH,1322.24,1315.51,1337.85,1297.27,2858699900.0,165468493478.0
000688.SH,科创50,2021,18,20210507,204409207.18,2442344.9974031374,2698098.641493448,33135674.023174793,83.69383006796394,6.168856171057152,75.76046480897217,000688.SH,1263.9,1321.21,1322.68,1263.69,957857700.0,57364387790.0
000688.SH,科创50,2021,19,20210514,210597371.57,2442346.478359229,2757650.9829013003,33516296.714875616,86.22747568210697,6.283432008063411,76.36839211190981,000688.SH,1300.54,1262.48,1301.37,1240.2,2357463300.0,122715793567.0
000688.SH,科创50,2021,20,20210521,211802195.82,2442345.618869056,2757651.4753606496,33485851.090974748,86.72081223216736,6.325125057881113,76.80528076605482,000688.SH,1315.21,1303.08,1341.28,1301.06,3216909900.0,153160793056.0
000688.SH,科创50,2021,21,20210528,221421901.15,2442345.198209017,2757651.6957948236,33457143.51681499,90.65954366826185,6.618075480314603,80.29364313399293,000688.SH,1386.04,1314.79,1414.61,1304.64,4789500700.0,177056439651.0
000688.SH,科创50,2021,22,20210604,225893771.61,2442345.476347249,2757649.9621330136,33413657.665472336,92.49050709559927,6.760522115584641,81.91531728532853,000688.SH,1431.52,1398.19,1467.94,1398.19,6811896600.0,231505243763.0
000688.SH,科创50,2021,23,20210611,228545697.25,2442345.8151409645,2757650.816617397,33305580.114488635,93.57630513793931,6.862084265290361,82.87695304742745,000688.SH,1436.28,1443.86,1455.83,1411.23,4896117300.0,220645905114.0
000688.SH,科创50,2021,24,20210618,237846264.68,2442344.7333729877,2757650.425200357,33269109.839992896,97.38439517975975,7.14916226565474,86.2496067327748,000688.SH,1494.7,1442.09,1499.82,1404.69,4058017900.0,186027958507.0
000688.SH,科创50,2021,25,20210625,243213707.5,2435458.888730787,2744123.0344576472,33290563.07495249,99.86360624906634,7.305785334793322,88.63075906072453,000688.SH,1534.85,1485.66,1551.92,1482.49,7088682100.0,267083343227.0
000688.SH,科创50,2021,26,20210702,274466001.15,2673023.253037351,3040764.1590541336,35208387.90311466,102.67999009665358,7.795471974043996,90.26217976581779,000688.SH,1538.16,1538.02,1603.35,1527.2,5280393600.0,283846208082.0
000688.SH,科创50,2021,27,20210709,283846228.14,2679909.5899954196,3054295.1358748744,36153855.35138086,105.91634479000656,7.851063887413566,92.93346435517105,000688.SH,1583.71,1545.68,1616.7,1510.71,5309928300.0,303240859136.0
000688.SH,科创50,2021,28,20210716,271722514.68,2679909.7006424936,3054292.1781300344,36188603.87892475,101.39241430965231,7.508510568384865,88.96415235766996,000688.SH,1525.23,1593.57,1621.71,1523.64,4973515100.0,272558284107.0
000688.SH,科创50,2021,29,20210723,274222230.02,2679907.661177752,3054293.88153058,36188831.95412501,102.32525321394327,7.5775374670179865,89.78252933623422,000688.SH,1563.49,1514.83,1593.7,1501.92,4944388000.0,281839043591.0
000688.SH,科创50,2021,30,20210730,285402106.45,2679908.0411988636,3062564.787166443,35967238.73114975,106.49697753148449,7.9350574722552984,93.19055310959175,000688.SH,1591.22,1559.84,1627.85,1476.59,7293412200.0,407357276168.0
000688.SH,科创50,2021,31,20210806,285541678.53000003,2679909.0780789354,3066437.602652807,35973321.11246677,106.54901722810969,7.937595687573141,93.11837236895836,000688.SH,1586.67,1594.03,1639.19,1558.1,6655984400.0,390608038658.0
000688.SH,科创50,2021,32,20210813,273012170.53,2679907.7552152136,3075603.8920165366,35933326.18117921,101.87371934675988,7.597742807149189,88.7670129559493,000688.SH,1552.78,1567.44,1604.73,1548.69,6060155400.0,333377873822.0
000688.SH,科创50,2021,33,20210820,267308666.87,2679910.2147983434,3519424.163049544,36404328.46775632,99.74538154074476,7.34277153626822,75.9523872332512,000688.SH,1529.09,1547.39,1566.0,1501.18,5247702000.0,291788129352.0
000688.SH,科创50,2021,34,20210827,261738667.98,2679908.192533595,3636230.792222707,36900557.84091672,97.667027814319,7.09308160349203,71.98076330573281,000688.SH,1480.31,1534.39,1586.52,1476.56,5523315800.0,328755531368.0
000688.SH,科创50,2021,35,20210903,251241551.66,2679907.3968055593,3625515.8914497043,37146263.13745321,93.75008702146913,6.763575402734989,69.29815209264969,000688.SH,1400.89,1487.9,1508.78,1382.64,5823829800.0,300836071870.0
000688.SH,科创50,2021,36,20210910,254720009.44,2679909.506761724,3625515.0361534297,37146215.82779126,95.04798904489563,6.8572263355404575,70.25760668482866,000688.SH,1426.81,1398.24,1443.34,1392.21,4907668500.0,254015677624.0
000688.SH,科创50,2021,37,20210917,240625507.91,2679908.732262365,3625513.982246135,37146773.51512759,89.78869504517237,6.477696045714659,66.37003996904294,000688.SH,1349.68,1426.54,1426.76,1332.1,4479512400.0,239417983624.0
000688.SH,科创50,2021,38,20210924,243520009.79000002,2679908.1790072853,3625516.7624700805,37149772.59935799,90.86878860163291,6.555087494511566,67.16835853879455,000688.SH,1375.0,1338.01,1390.5,1335.5,2233876500.0,117868856420.0
000688.SH,科创50,2021,39,20210930,242655489.85,2679910.2044740436,3625514.948184475,37154585.58438136,90.54612704742594,6.530970162455664,66.92993776553396,000688.SH,1368.72,1386.52,1397.18,1336.51,2665030400.0,143340669314.0
000688.SH,科创50,2021,40,20211008,256038617.5,2963729.9732549246,3928240.3781601973,38239128.460405886,86.39066980140734,6.695723145602317,65.17895873264162,000688.SH,1364.46,1378.53,1388.02,1361.04,550278700.0,31614688004.0
000688.SH,科创50,2021,41,20211015,255345492.51,2963729.5785056762,3928236.860691781,38240123.845668994,86.15681213356388,6.677423262030569,65.0025702536258,000688.SH,1363.16,1367.21,1377.31,1312.44,2863036200.0,164395098107.0
000688.SH,科创50,2021,42,20211022,256162860.89,2963728.5887660175,3970820.350577892,38456412.642293304,86.43263147002821,6.661122119546822,64.51131964525149,000688.SH,1368.14,1366.55,1381.06,1338.89,3332088900.0,186713960068.0
000688.SH,科创50,2021,43,20211029,259204717.01999998,2963729.6438805303,4089742.180025682,39172011.596369445,87.45896156729493,6.61708976528598,63.37923165082555,000688.SH,1396.2,1366.21,1398.42,1354.3,4068142500.0,233212350748.0
000688.SH,科创50,2021,44,20211105,260403880.46,2963730.198996755,4059657.7427211893,39177069.13887415,87.86355807561318,6.646844345015324,64.14429416541189,000688.SH,1396.74,1398.59,1423.93,1386.4,4383061300.0,248882243177.0
000688.SH,科创50,2021,45,20211112,266094987.20000002,2963731.427249144,4097978.152538635,43782865.14442625,89.78377215744622,6.077605618596093,64.93323714650802,000688.SH,1440.16,1398.57,1444.41,1381.62,4646490100.0,258869434084.0
000688.SH,科创50,2021,46,20211119,267681026.41,2963729.3793867584,4097976.695299834,43783354.77129193,90.31898400433151,6.113762360336863,65.3202900633906,000688.SH,1444.78,1441.41,1448.03,1414.12,5111310600.0,275381962697.0
000688.SH,科创50,2021,47,20211126,269839489.96,2963728.9115318456,4097977.2965583927,43787479.68600559,91.04729144087932,6.162480505728679,65.84699485441745,000688.SH,1459.93,1449.45,1489.71,1449.38,5077327700.0,300268747442.0
000688.SH,科创50,2021,48,20211203,266784685.35,2963730.0167070674,4097978.796237299,43757328.40355528,90.01652776942832,6.096914393163083,65.10152897690871,000688.SH,1444.83,1448.5,1479.93,1427.98,4718719600.0,287557914239.0
000688.SH,科创50,2021,49,20211210,268993560.32,2963728.4502953584,4097977.0985078607,43757859.74819508,90.7618780975675,6.147319861344347,65.64057188556394,000688.SH,1435.7,1444.93,1445.16,1380.51,4356649900.0,261796080896.0
000688.SH,科创50,2021,50,20211217,262992468.67000002,2963728.9505690658,4097973.7796444395,39464036.26399091,88.73701780977738,6.664104677756146,64.17622044736913,000688.SH,1399.06,1439.19,1451.68,1395.64,4015459200.0,245400680394.0
000688.SH,科创50,2021,51,20211224,257108501.11,2963728.5947632026,4097975.85435584,39466779.40903763,86.75170242116674,6.514554898065077,62.740365060158425,000688.SH,1358.73,1389.18,1401.34,1353.65,3678810400.0,213242959724.0
000688.SH,科创50,2021,52,20211231,262766037.89,2963731.1422349745,4097975.6845199354,39473994.68150071,88.66055160855309,6.656687269939365,64.12093631560485,000688.SH,1398.19,1356.41,1399.75,1349.11,3494756300.0,204242864303.0
000688.SH,科创50,2022,1,20220107,262315312.4,3081058.5161832804,4602224.719620841,41028910.610690765,85.13804947948475,6.393426208388028,56.99750194327998,000688.SH,1305.49,1403.39,1405.51,1305.14,3537421500.0,198035878182.0
000688.SH,科创50,2022,2,20220114,261693369.56,3081058.1853580163,4602224.744827,41035022.18472668,84.93619848000094,6.377317608893674,56.86236202483353,000688.SH,1312.29,1306.6,1323.15,1288.85,4367050900.0,265229309690.0
000688.SH,科创50,2022,3,20220121,256691793.69,3081060.6980306148,4602223.184806504,41035129.09304901,83.31279998932672,6.255415770910328,55.77560743629871,000688.SH,1290.41,1317.38,1362.48,1288.78,4816909600.0,273692516276.0
000688.SH,科创50,2022,4,20220128,244188918.02,3081059.550713907,4602223.919195581,41038300.106157005,79.25485178091394,5.950268831514397,53.05889550517168,000688.SH,1229.22,1286.14,1311.73,1229.22,5065430100.0,206623909336.0
000688.SH,科创50,2022,6,20220211,235420442.29999998,3081057.442656833,4827574.578804492,41490318.805586606,76.4089753863836,5.674105407652375,48.76578050883263,000688.SH,1169.59,1247.58,1263.97,1168.9,4302802700.0,183658169437.0
000688.SH,科创50,2022,7,20220218,240397564.44,3081060.880634983,4828737.127357968,41584151.70893947,78.02428246418029,5.780989982015697,49.78476941268761,000688.SH,1204.37,1161.84,1217.47,1148.7,3453070700.0,159723123200.0
000688.SH,科创50,2022,8,20220225,247101369.48,3141914.7406411697,5020937.142763051,42036939.80475804,78.64674565598622,5.878195954026874,49.214192979125535,000688.SH,1240.88,1207.15,1253.46,1168.57,4429434800.0,211248752189.0
000688.SH,科创50,2022,9,20220304,241337000.17,3141916.3236924587,5077299.25907782,42911537.11755524,76.81203931184733,5.624058618754729,47.53255379590006,000688.SH,1203.09,1243.98,1259.68,1197.83,4097788300.0,208054991792.0
000688.SH,科创50,2022,10,20220311,234221960.06,3155565.2393443245,5077294.784502707,43354302.508116096,74.22504125082439,5.402507859886634,46.131250991159604,000688.SH,1161.21,1198.01,1198.01,1097.07,4955629100.0,240784931853.0
000688.SH,科创50,2022,11,20220318,228623996.8,3649583.812972196,5077297.433461304,43354455.32740819,62.64385434508222,5.2733679865992125,45.02867909476441,000688.SH,1144.32,1151.97,1163.51,1070.77,5170987100.0,254230849241.0
000688.SH,科创50,2022,12,20220325,221659310.04999998,3748651.887821572,5079713.1368290605,43667320.5036106,59.130406525640694,5.07609139955524,43.63618654819703,000688.SH,1106.86,1143.55,1160.71,1106.36,4380653200.0,193750740563.0
000688.SH,科创50,2022,13,20220401,227533360.66,4652182.262501342,5162352.25672737,45126712.48362233,48.908952362855615,5.042099194409029,44.07552010103294,000688.SH,1089.19,1097.87,1112.63,1074.79,3513982600.0,161116686800.0
000688.SH,科创50,2022,14,20220408,215937081.47,4686659.677792471,5162862.175163016,45143732.68414049,46.07483715815942,4.783323589585696,41.825071858165934,000688.SH,1027.24,1087.76,1087.76,1017.18,2197793700.0,97170456627.0
000688.SH,科创50,2022,15,20220415,206193080.93,4823100.879795338,5161386.53741618,45396469.184713624,42.75114414333991,4.542051058883485,39.94916471286444,000688.SH,973.36,1022.91,1022.91,955.77,3309736100.0,150875625114.0
000688.SH,科创50,2022,16,20220422,200430120.0,4829347.375340742,5544865.123467738,46030570.21130721,41.502527033657074,4.354282796843677,36.14697842725014,000688.SH,942.07,969.06,1010.58,940.26,3255042900.0,145563998530.0
000688.SH,科创50,2022,17,20220429,200561091.23,5168670.780050817,5620055.769693185,46484403.62786537,38.80322422625419,4.314588885244349,35.68667277494814,000688.SH,947.15,924.96,949.06,853.21,4501482500.0,177377192064.0
000688.SH,科创50,2022,18,20220506,199463038.96,5154990.707826117,5634508.217240074,46540542.83816078,38.69319078639319,4.285790985584527,35.40025700019338,000688.SH,942.23,944.55,967.25,929.82,1577385500.0,68464701364.0
000688.SH,科创50,2022,19,20220513,212368565.73,5154990.491682259,5815639.252600076,46835825.139205955,41.19669397502545,4.534318870198097,36.5168052050432,000688.SH,1010.8,938.39,1026.49,931.58,4054208500.0,176669400055.0
000688.SH,科创50,2022,20,20220520,220756675.32999998,5154987.146719361,5815640.823335249,46816728.435449965,42.82390412369695,4.715337502371085,37.95913159633487,000688.SH,1045.38,1016.94,1049.04,993.38,3763907800.0,169325252477.0
000688.SH,科创50,2022,21,20220527,211122637.75,5154991.488279436,5815645.055041049,46575253.20598259,40.95499250193053,4.532935909468793,36.302531490809805,000688.SH,993.7,1044.18,1050.06,986.42,3673573000.0,164678409406.0
000688.SH,科创50,2022,22,20220602,229294988.72,5154991.953533598,5815640.3565827,46554540.72438089,44.480183633036496,4.9252980515371485,39.42729857090663,000688.SH,1079.85,995.96,1081.92,984.28,5182522800.0,190386666946.0
000688.SH,科创50,2022,23,20220610,234998836.18,5154988.522354206,5815638.788036625,46483324.73157451,45.586684657190965,5.055551373251351,40.40808666855602,000688.SH,1102.85,1084.66,1130.76,1072.18,7882601600.0,326056547713.0
000688.SH,科创50,2022,24,20220617,233631771.9,5154989.729442066,5814944.264786765,46444709.06204826,45.32148154741065,5.030320495449275,40.17781792248482,000688.SH,1092.09,1088.76,1094.79,1039.0,5446837800.0,243644498807.0
000688.SH,科创50,2022,25,20220624,233777583.4,5154988.38091103,5814945.510171834,46224453.56894811,45.34977891816024,5.057443957694358,40.20288461707215,000688.SH,1101.48,1099.46,1109.74,1054.91,5589223000.0,265835719118.0
000688.SH,科创50,2022,26,20220701,262061105.9,5611384.210972464,6302751.608314218,52501040.60909791,46.701686437290725,4.9915411744160245,41.57884082791784,000688.SH,1089.03,1113.22,1121.45,1084.59,6073737900.0,290055275169.0
000688.SH,科创50,2022,27,20220708,263885684.8,5611382.409853678,6302748.59280873,52493193.08236154,47.026858183219254,5.027045780697028,41.86835011967423,000688.SH,1104.02,1087.34,1120.87,1073.04,5506225600.0,277665327008.0
000688.SH,科创50,2022,28,20220715,255338899.59,5611379.814295629,6302755.723809455,52508092.94872376,45.503763430786684,4.86284847250782,40.51226333037549,000688.SH,1072.26,1098.67,1098.67,1041.65,4919376500.0,248738917911.0
000688.SH,科创50,2022,29,20220722,259371335.16,5611380.192137819,6309013.952165929,53381892.65372729,46.22237778923066,4.858788669080467,41.11123182267745,000688.SH,1084.97,1075.71,1109.54,1052.95,5562845200.0,261637033938.0
000688.SH,科创50,2022,30,20220729,260138042.67,5611380.588284897,6309005.538094335,53335701.11910332,46.35900890648917,4.877371764347652,41.23281254062362,000688.SH,1088.91,1082.62,1116.16,1066.13,5622696700.0,269275619829.0
000688.SH,科创50,2022,31,20220805,274822494.2,5611378.3803438125,6664867.048656183,53845967.940979555,48.975933464526314,5.103863942073292,41.2345050837003,000688.SH,1157.33,1081.62,1158.51,1068.19,7363540000.0,348537470124.0
000688.SH,科创50,2022,32,20220812,272859063.96,5611377.428349993,6696759.98174596,54030523.48086613,48.62604012010528,5.050091066702838,40.74493705967657,000688.SH,1146.19,1161.04,1176.06,1141.34,7386743700.0,362317499142.0
000688.SH,科创50,2022,33,20220819,266108181.63,5611377.906158259,6696474.023364051,54053093.50553919,47.42296563878848,4.92308884417004,39.73855206509372,000688.SH,1108.45,1145.02,1155.78,1108.16,6929448300.0,338514332886.0
000688.SH,科创50,2022,34,20220826,251479351.56,5611376.6885245275,6750943.951835448,54453234.58356759,44.815981089682424,4.618262872411425,37.250990876857706,000688.SH,1045.99,1103.15,1117.71,1044.4,6426774600.0,312323901717.0
000688.SH,科创50,2022,35,20220902,248749761.04,5611378.472369664,6617330.633995635,55852028.59332316,44.32952834403164,4.453728312202017,37.5906501878691,000688.SH,1030.12,1032.04,1064.76,1022.58,5264439900.0,260097803312.0
000688.SH,科创50,2022,36,20220909,250216659.4,5611381.687912634,6617337.499698527,53682578.08508942,44.590917766115744,4.661040291384568,37.812286196888,000688.SH,1033.78,1030.6,1065.17,1016.65,4801578800.0,242067595732.0
000688.SH,科创50,2022,37,20220916,240734201.56,5611377.384795388,6617337.801882296,53683063.604949445,42.901089171491904,4.484360343730549,36.37931276404287,000688.SH,998.52,1034.5,1046.18,990.85,3730954300.0,186845531984.0
000688.SH,科创50,2022,38,20220923,232181643.66,5611385.618336966,6617341.281804993,53683381.53349622,41.37688254773892,4.325018972866458,35.08684738663932,000688.SH,960.94,997.53,1003.15,956.11,4284140700.0,199860652237.0
000688.SH,科创50,2022,39,20220930,226795694.47,5611376.8972355155,6617340.649894641,53683390.0602075,40.41712018697808,4.224690248057024,34.2729362850031,000688.SH,939.38,955.04,978.49,937.86,4747657700.0,194978588276.0
000688.SH,科创50,2022,41,20221014,242557100.39,5384308.593989066,6438481.455895214,56535626.4480734,45.04888532220941,4.29034072193014,37.673029277409725,000688.SH,954.92,933.02,961.5,871.45,5298348900.0,242317260272.0
000688.SH,科创50,2022,42,20221021,244449134.21,5384310.213915918,6499111.561774944,56708699.1467649,45.40026939350812,4.310610856675686,37.61270011854352,000688.SH,967.98,948.64,976.71,938.33,6531501900.0,301544003627.0
000688.SH,科创50,2022,43,20221028,251488043.10999998,5384309.235462263,6838251.018139912,57976461.73902293,46.70757791057831,4.337761145929466,36.77666152395906,000688.SH,993.72,967.56,1021.56,955.57,6978783000.0,337079881668.0
000688.SH,科创50,2022,44,20221104,270592941.82,5384309.45985976,6872805.0693120025,58410011.544080436,50.2558301741906,4.632646607436311,39.37154321868284,000688.SH,1072.87,991.89,1077.49,991.89,7862176000.0,386334007054.0
000688.SH,科创50,2022,45,20221111,259182687.38,5384310.596627336,6978891.413362462,59460091.858043075,48.13665235849298,4.358935199743401,37.138088562854506,000688.SH,1023.26,1070.14,1080.79,1021.11,7149623500.0,331338845469.0
000688.SH,科创50,2022,46,20221118,261622771.43,5384310.39942093,6978890.796414203,59466421.342110254,48.589838256378556,4.399504216419625,37.48772964959179,000688.SH,1031.99,1021.41,1054.36,1012.67,7051738000.0,330640418299.0
000688.SH,科创50,2022,47,20221125,253121440.68,5384308.821101587,6978884.166366384,59469102.46277519,47.01094403946417,4.256352125684794,36.26961483325347,000688.SH,999.99,1023.9,1032.95,994.5,6337885800.0,266023489099.0
